user_id,num_sessions,avg_session_duration,avg_booking_lead_time,avg_base_fare,hotel_booking_rate,cancellation_rate,avg_page_clicks,cluster,cluster_name
608764,8,117.625,4.0,419.605,0.25,0.0,15.75,1,Price-Sensitive Explorers
608786,8,67.125,,,0.0,0.0,9.0,1,Price-Sensitive Explorers
608820,8,104.5,87.0,7237.174999999999,0.375,0.0,14.125,0,Frequent Planners
608823,8,99.125,140.0,623.83,0.125,0.0,13.25,1,Price-Sensitive Explorers
608860,8,133.0,5.5,333.505,0.25,0.0,18.0,1,Price-Sensitive Explorers
608866,8,77.875,7.0,72.23,0.125,0.0,10.375,1,Price-Sensitive Explorers
608970,8,68.75,7.0,396.7,0.0,0.0,9.25,1,Price-Sensitive Explorers
609051,8,75.875,5.5,938.7149999999999,0.125,0.0,10.125,1,Price-Sensitive Explorers
609102,8,115.375,9.0,198.24,0.125,0.0,15.625,1,Price-Sensitive Explorers
609167,8,141.875,7.25,292.475,0.5,0.0,18.875,1,Price-Sensitive Explorers
609221,8,90.375,10.0,686.5,0.0,0.0,12.25,1,Price-Sensitive Explorers
609228,8,160.875,6.666666666666667,595.5933333333334,0.375,0.0,21.75,1,Price-Sensitive Explorers
609230,8,86.0,7.5,360.93499999999995,0.125,0.0,11.625,1,Price-Sensitive Explorers
609236,8,78.125,7.666666666666667,216.14000000000001,0.5,0.0,10.625,1,Price-Sensitive Explorers
609240,8,136.125,6.666666666666667,302.7,0.375,0.0,18.375,1,Price-Sensitive Explorers
609243,8,124.75,7.0,578.47,0.375,0.0,16.625,1,Price-Sensitive Explorers
609262,8,113.75,5.25,715.235,0.5,0.0,15.375,1,Price-Sensitive Explorers
609393,9,203.875,7.8,150.404,0.4444444444444444,0.1111111111111111,27.11111111111111,3,High-Value Travelers
609413,8,102.5,6.333333333333333,113.5,0.375,0.0,13.625,1,Price-Sensitive Explorers
609673,8,97.875,6.0,290.77666666666664,0.375,0.0,13.125,1,Price-Sensitive Explorers
609683,8,989.625,242.0,364.14,0.125,0.125,37.0,0,Frequent Planners
609720,8,151.85714285714286,6.0,385.47749999999996,0.375,0.125,24.0,2,Hesitant Explorers
609763,8,65.625,,,0.125,0.0,8.75,1,Price-Sensitive Explorers
609800,9,111.0,8.0,329.485,0.2222222222222222,0.0,14.88888888888889,3,High-Value Travelers
609817,8,126.625,7.0,300.0525,0.375,0.0,17.0,1,Price-Sensitive Explorers
609838,8,967.375,301.5,2810.0,0.125,0.125,25.375,0,Frequent Planners
609868,8,120.0,6.25,430.3825,0.5,0.0,16.125,1,Price-Sensitive Explorers
610144,8,140.625,8.166666666666666,526.255,0.75,0.0,18.875,1,Price-Sensitive Explorers
610226,8,112.25,4.0,248.2,0.125,0.0,15.0,1,Price-Sensitive Explorers
610280,9,116.33333333333333,,,0.2222222222222222,0.0,15.777777777777779,3,High-Value Travelers
610294,9,90.44444444444444,4.5,710.4300000000001,0.2222222222222222,0.0,12.11111111111111,3,High-Value Travelers
610306,8,150.75,7.0,453.6125,0.375,0.0,20.125,1,Price-Sensitive Explorers
610338,8,150.5,151.0,692.8433333333334,0.375,0.125,11.375,0,Frequent Planners
610395,8,97.25,6.5,390.37,0.375,0.0,13.125,1,Price-Sensitive Explorers
610474,8,133.5,4.666666666666667,156.73000000000002,0.375,0.0,18.0,1,Price-Sensitive Explorers
610482,8,137.25,4.666666666666667,378.9766666666667,0.625,0.0,18.375,1,Price-Sensitive Explorers
610492,8,972.375,221.0,1048.01,0.25,0.125,34.625,0,Frequent Planners
610530,8,75.5,,,0.0,0.0,10.125,1,Price-Sensitive Explorers
610670,8,139.375,5.333333333333333,363.0133333333333,0.375,0.0,18.75,1,Price-Sensitive Explorers
610763,8,149.14285714285714,6.0,249.61,0.375,0.125,23.5,2,Hesitant Explorers
610793,8,90.375,6.0,395.93,0.25,0.0,12.125,1,Price-Sensitive Explorers
610806,8,111.125,6.25,396.095,0.375,0.0,15.0,1,Price-Sensitive Explorers
610905,8,92.875,,,0.0,0.0,12.5,1,Price-Sensitive Explorers
610909,8,143.625,7.5,586.87,0.25,0.0,19.375,1,Price-Sensitive Explorers
611031,8,104.0,,,0.0,0.0,14.0,1,Price-Sensitive Explorers
611065,8,146.75,5.75,893.1925,0.5,0.0,19.875,1,Price-Sensitive Explorers
611087,9,89.44444444444444,8.0,663.66,0.2222222222222222,0.0,12.0,3,High-Value Travelers
611126,8,73.625,5.0,901.66,0.25,0.0,9.75,1,Price-Sensitive Explorers
611177,9,87.55555555555556,6.0,1125.325,0.2222222222222222,0.0,11.777777777777779,3,High-Value Travelers
611251,8,150.0,7.333333333333333,496.6766666666667,0.375,0.0,20.0,1,Price-Sensitive Explorers
611350,8,73.5,10.0,644.82,0.125,0.0,9.875,1,Price-Sensitive Explorers
611371,8,101.25,8.75,468.26500000000004,0.5,0.0,13.5,1,Price-Sensitive Explorers
611583,8,129.25,6.0,246.6833333333333,0.25,0.0,17.25,1,Price-Sensitive Explorers
611839,8,154.75,8.25,285.7125,0.625,0.0,20.875,1,Price-Sensitive Explorers
611852,8,99.75,7.0,54.699999999999996,0.25,0.0,13.25,1,Price-Sensitive Explorers
611887,8,99.25,6.0,299.5933333333333,0.125,0.0,13.375,1,Price-Sensitive Explorers
611954,8,125.5,8.25,187.13,0.5,0.0,16.75,1,Price-Sensitive Explorers
612002,9,186.0,110.5,695.845,0.4444444444444444,0.1111111111111111,32.666666666666664,2,Hesitant Explorers
612128,8,80.375,9.0,263.56,0.25,0.0,10.75,1,Price-Sensitive Explorers
612175,8,90.375,6.5,304.755,0.375,0.0,12.125,1,Price-Sensitive Explorers
612220,8,961.0,119.0,1840.67,0.125,0.125,33.125,2,Hesitant Explorers
612226,8,80.0,,,0.0,0.0,10.75,1,Price-Sensitive Explorers
612236,8,130.75,5.0,243.94333333333336,0.375,0.0,17.625,1,Price-Sensitive Explorers
612562,8,989.625,183.66666666666666,497.6266666666666,0.125,0.125,37.0,2,Hesitant Explorers
612685,8,148.0,10.0,261.135,0.25,0.0,19.75,1,Price-Sensitive Explorers
612797,8,97.25,3.0,170.91,0.125,0.0,13.125,1,Price-Sensitive Explorers
612812,8,124.375,,,0.125,0.0,16.875,1,Price-Sensitive Explorers
612976,8,71.5,,,0.0,0.0,9.5,1,Price-Sensitive Explorers
613164,8,81.625,8.0,43.32,0.375,0.0,10.875,1,Price-Sensitive Explorers
613252,8,78.375,,,0.0,0.0,10.5,1,Price-Sensitive Explorers
613275,10,120.8,7.333333333333333,279.02333333333337,0.2,0.0,16.4,3,High-Value Travelers
613383,8,74.5,11.0,153.98,0.125,0.0,10.0,1,Price-Sensitive Explorers
613386,8,74.25,,,0.0,0.0,10.125,1,Price-Sensitive Explorers
613442,8,149.0,7.0,372.5533333333333,0.5,0.0,20.125,1,Price-Sensitive Explorers
613655,8,95.625,5.5,518.005,0.25,0.0,12.875,1,Price-Sensitive Explorers
613874,8,107.0,6.5,562.315,0.5,0.0,14.25,1,Price-Sensitive Explorers
613921,9,124.66666666666667,5.0,127.84,0.1111111111111111,0.0,16.666666666666668,3,High-Value Travelers
613941,8,215.85714285714286,7.0,654.7833333333333,0.625,0.125,27.375,2,Hesitant Explorers
614033,8,123.5,8.5,1351.29,0.25,0.0,16.875,1,Price-Sensitive Explorers
614092,8,70.75,,,0.25,0.0,9.5,1,Price-Sensitive Explorers
614111,8,116.75,8.5,318.9,0.375,0.0,15.875,1,Price-Sensitive Explorers
614165,8,136.75,5.25,274.16499999999996,0.5,0.0,18.375,1,Price-Sensitive Explorers
614311,8,77.14285714285714,156.0,3376.876666666667,0.25,0.125,14.5,0,Frequent Planners
614412,9,69.66666666666667,5.5,375.72,0.2222222222222222,0.0,9.333333333333334,3,High-Value Travelers
614549,8,129.125,9.0,850.355,0.375,0.0,17.5,1,Price-Sensitive Explorers
614595,8,944.5,175.0,5248.99,0.125,0.125,30.875,0,Frequent Planners
614632,8,83.25,5.0,104.24,0.125,0.0,11.125,1,Price-Sensitive Explorers
614668,8,148.0,6.0,410.625,0.25,0.0,20.0,1,Price-Sensitive Explorers
614748,8,1064.125,5.0,411.4975,0.5,0.125,47.0,2,Hesitant Explorers
614793,8,112.125,6.0,493.59,0.0,0.0,14.875,1,Price-Sensitive Explorers
614814,8,68.625,,,0.125,0.0,9.25,1,Price-Sensitive Explorers
614828,8,100.125,8.0,317.635,0.125,0.0,13.375,1,Price-Sensitive Explorers
614846,8,56.5,,,0.0,0.0,7.5,1,Price-Sensitive Explorers
614918,8,166.375,5.2,198.8,0.625,0.0,22.375,1,Price-Sensitive Explorers
614933,8,96.875,7.5,410.755,0.25,0.0,13.0,1,Price-Sensitive Explorers
615006,8,90.625,6.0,577.02,0.125,0.0,12.0,1,Price-Sensitive Explorers
615266,8,135.875,6.5,407.7916666666667,0.75,0.0,18.5,1,Price-Sensitive Explorers
615307,8,128.125,6.0,183.48,0.125,0.0,17.125,1,Price-Sensitive Explorers
615489,8,949.75,118.66666666666667,1267.0466666666666,0.25,0.125,31.75,2,Hesitant Explorers
615544,8,133.25,6.0,167.06,0.0,0.0,17.875,1,Price-Sensitive Explorers
615674,8,44.875,,,0.125,0.0,6.0,1,Price-Sensitive Explorers
615749,8,173.125,8.0,497.21500000000003,0.5,0.0,23.25,1,Price-Sensitive Explorers
615783,8,90.25,13.0,178.05,0.125,0.0,12.0,1,Price-Sensitive Explorers
615881,8,99.25,,,0.0,0.0,13.5,1,Price-Sensitive Explorers
615922,8,76.375,5.0,710.03,0.125,0.0,10.25,1,Price-Sensitive Explorers
616086,8,92.25,,,0.0,0.0,12.5,1,Price-Sensitive Explorers
616125,8,48.5,10.0,316.16,0.125,0.0,6.5,1,Price-Sensitive Explorers
616222,9,104.22222222222223,7.5,935.305,0.2222222222222222,0.0,14.0,3,High-Value Travelers
616461,8,125.25,7.5,283.42,0.125,0.0,16.75,1,Price-Sensitive Explorers
616470,8,96.25,8.0,576.97,0.25,0.0,12.75,1,Price-Sensitive Explorers
616491,8,135.125,5.666666666666667,106.18333333333332,0.375,0.0,18.375,1,Price-Sensitive Explorers
616518,9,105.77777777777777,8.0,369.88,0.2222222222222222,0.0,14.11111111111111,3,High-Value Travelers
616692,9,106.0,9.0,565.02,0.0,0.0,14.11111111111111,3,High-Value Travelers
616715,8,241.25,7.0,145.63,0.125,0.0,32.625,1,Price-Sensitive Explorers
616718,9,241.5,7.0,676.7879999999999,0.5555555555555556,0.1111111111111111,38.888888888888886,2,Hesitant Explorers
616734,8,114.125,,,0.0,0.0,15.25,1,Price-Sensitive Explorers
616752,9,87.55555555555556,8.0,1046.34,0.2222222222222222,0.0,11.777777777777779,3,High-Value Travelers
616789,8,128.125,280.0,662.76,0.125,0.0,17.375,0,Frequent Planners
616795,8,190.125,8.333333333333334,346.1433333333334,0.5,0.0,25.875,1,Price-Sensitive Explorers
616802,8,1009.0,81.2,1889.0719999999997,0.375,0.125,39.625,2,Hesitant Explorers
616950,8,84.625,10.0,217.15,0.125,0.0,11.375,1,Price-Sensitive Explorers
616992,8,1012.5,89.0,1526.4525,0.25,0.125,40.375,2,Hesitant Explorers
617052,9,109.44444444444444,5.333333333333333,362.48333333333335,0.3333333333333333,0.0,14.777777777777779,3,High-Value Travelers
617125,8,110.625,5.666666666666667,410.1566666666667,0.25,0.0,14.875,1,Price-Sensitive Explorers
617199,9,90.66666666666667,5.666666666666667,431.59666666666664,0.5555555555555556,0.0,12.222222222222221,3,High-Value Travelers
617402,8,1153.875,6.4,789.628,0.625,0.125,59.25,2,Hesitant Explorers
617407,8,156.375,6.0,1476.69,0.25,0.0,21.0,1,Price-Sensitive Explorers
617458,8,121.875,8.666666666666666,81.98,0.25,0.0,16.625,1,Price-Sensitive Explorers
617506,8,88.25,8.5,1216.54,0.25,0.0,11.75,1,Price-Sensitive Explorers
617606,8,87.375,,,0.0,0.0,11.75,1,Price-Sensitive Explorers
617743,8,91.875,5.0,478.6,0.25,0.0,12.375,1,Price-Sensitive Explorers
617878,8,165.5,7.666666666666667,564.2266666666667,0.75,0.0,22.125,1,Price-Sensitive Explorers
617964,8,94.625,,,0.125,0.0,12.625,1,Price-Sensitive Explorers
617990,8,64.875,,,0.0,0.0,8.625,1,Price-Sensitive Explorers
617994,8,118.125,3.5,120.555,0.375,0.0,16.0,1,Price-Sensitive Explorers
618063,8,226.14285714285714,7.0,351.466,0.625,0.125,37.0,2,Hesitant Explorers
618088,8,174.375,5.25,688.4625,0.5,0.0,23.375,1,Price-Sensitive Explorers
618157,8,1009.75,114.0,120.41250000000001,0.5,0.125,34.25,2,Hesitant Explorers
618181,8,80.0,6.0,98.86500000000001,0.25,0.0,10.75,1,Price-Sensitive Explorers
618201,8,86.5,6.5,1036.72,0.125,0.0,11.5,1,Price-Sensitive Explorers
618230,8,120.375,,,0.0,0.0,16.125,1,Price-Sensitive Explorers
618266,8,112.0,219.66666666666666,504.41333333333336,0.25,0.125,20.5,0,Frequent Planners
618308,10,110.3,7.0,230.505,0.2,0.0,14.9,3,High-Value Travelers
618343,8,109.125,,,0.125,0.0,14.625,1,Price-Sensitive Explorers
618392,8,120.875,7.0,366.58,0.125,0.0,16.25,1,Price-Sensitive Explorers
618418,8,161.375,5.0,334.764,0.625,0.0,21.75,1,Price-Sensitive Explorers
618429,8,156.625,8.666666666666666,390.3633333333333,0.375,0.0,21.25,1,Price-Sensitive Explorers
618535,8,106.25,5.0,574.49,0.375,0.0,14.375,1,Price-Sensitive Explorers
618642,8,97.125,6.0,1164.45,0.0,0.0,13.125,1,Price-Sensitive Explorers
618664,9,84.77777777777777,,,0.1111111111111111,0.0,11.444444444444445,3,High-Value Travelers
618759,8,86.625,5.0,117.77,0.125,0.0,11.75,1,Price-Sensitive Explorers
618780,8,120.0,9.0,358.5566666666667,0.375,0.0,16.125,1,Price-Sensitive Explorers
618815,8,91.0,,,0.125,0.0,12.125,1,Price-Sensitive Explorers
618881,9,126.66666666666667,9.666666666666666,746.6366666666667,0.2222222222222222,0.0,16.77777777777778,3,High-Value Travelers
619079,8,1292.125,7.0,329.966,0.625,0.125,78.0,2,Hesitant Explorers
619109,8,85.0,7.0,76.67,0.125,0.0,11.375,1,Price-Sensitive Explorers
619218,8,108.625,5.0,710.51,0.125,0.0,14.625,1,Price-Sensitive Explorers
619321,8,140.875,6.166666666666667,218.76,0.875,0.0,19.125,1,Price-Sensitive Explorers
619362,8,170.75,5.75,747.2125,0.5,0.0,23.0,1,Price-Sensitive Explorers
619432,8,94.0,79.33333333333333,416.6233333333334,0.375,0.0,12.625,1,Price-Sensitive Explorers
619520,9,68.66666666666667,6.5,390.26,0.2222222222222222,0.0,9.11111111111111,3,High-Value Travelers
619615,8,120.75,6.5,384.925,0.5,0.0,16.25,1,Price-Sensitive Explorers
619918,8,111.875,8.666666666666666,340.11999999999995,0.25,0.0,15.125,1,Price-Sensitive Explorers
619938,9,78.11111111111111,,,0.0,0.0,10.444444444444445,3,High-Value Travelers
619971,8,77.375,,,0.125,0.0,10.375,1,Price-Sensitive Explorers
619983,8,104.25,,,0.125,0.0,14.125,1,Price-Sensitive Explorers
619988,8,75.25,,,0.0,0.0,10.125,1,Price-Sensitive Explorers
620033,9,69.75,275.0,439.21,0.2222222222222222,0.1111111111111111,20.11111111111111,0,Frequent Planners
620274,8,171.625,7.666666666666667,458.23999999999995,0.375,0.0,23.125,1,Price-Sensitive Explorers
620300,8,83.5,6.666666666666667,556.1366666666667,0.375,0.0,11.125,1,Price-Sensitive Explorers
620382,8,97.375,6.0,201.37,0.25,0.0,13.125,1,Price-Sensitive Explorers
620394,8,120.125,5.0,324.35,0.25,0.0,15.875,1,Price-Sensitive Explorers
620453,8,106.625,4.0,622.49,0.125,0.0,14.375,1,Price-Sensitive Explorers
620690,8,82.875,9.0,425.13,0.125,0.0,11.125,1,Price-Sensitive Explorers
620719,8,67.5,,,0.125,0.0,9.0,1,Price-Sensitive Explorers
620884,8,1089.5,6.2,175.584,0.5,0.125,50.5,2,Hesitant Explorers
620972,8,158.625,6.333333333333333,328.05,0.375,0.0,21.375,1,Price-Sensitive Explorers
620991,8,98.875,6.0,606.38,0.25,0.0,13.25,1,Price-Sensitive Explorers
621072,8,64.5,7.0,460.17,0.125,0.0,8.5,1,Price-Sensitive Explorers
621081,9,118.55555555555556,6.333333333333333,505.4066666666667,0.3333333333333333,0.0,15.88888888888889,3,High-Value Travelers
621085,8,66.125,,,0.125,0.0,8.75,1,Price-Sensitive Explorers
621113,8,156.25,,,0.0,0.0,21.125,1,Price-Sensitive Explorers
621150,8,77.625,,,0.0,0.0,10.5,1,Price-Sensitive Explorers
621291,8,151.5,6.0,429.4525,0.5,0.0,20.25,1,Price-Sensitive Explorers
621552,8,75.0,,,0.0,0.0,10.125,1,Price-Sensitive Explorers
621607,8,90.0,6.5,218.315,0.25,0.0,12.125,1,Price-Sensitive Explorers
621665,9,990.3333333333334,6.833333333333333,394.34666666666664,0.5555555555555556,0.1111111111111111,47.666666666666664,2,Hesitant Explorers
621811,8,143.5,7.0,341.64,0.125,0.0,19.25,1,Price-Sensitive Explorers
621849,8,133.625,7.333333333333333,341.67,0.375,0.0,17.875,1,Price-Sensitive Explorers
621922,8,141.75,8.0,263.71,0.125,0.0,19.0,1,Price-Sensitive Explorers
622149,8,93.875,4.0,453.63,0.125,0.0,12.5,1,Price-Sensitive Explorers
622248,8,115.5,5.0,318.7966666666667,0.375,0.0,15.375,1,Price-Sensitive Explorers
622293,10,84.6,99.33333333333333,1189.67,0.1,0.0,11.2,3,High-Value Travelers
622343,8,233.85714285714286,4.666666666666667,282.73333333333335,0.25,0.125,36.0,2,Hesitant Explorers
622418,8,1043.25,7.0,1337.6266666666668,0.375,0.125,44.125,2,Hesitant Explorers
622464,8,99.375,7.0,341.69,0.125,0.0,13.5,1,Price-Sensitive Explorers
622708,8,140.875,10.0,364.53000000000003,0.5,0.0,18.625,1,Price-Sensitive Explorers
622813,8,115.375,7.0,353.5,0.375,0.0,15.625,1,Price-Sensitive Explorers
623043,8,96.625,7.0,546.76,0.5,0.0,13.0,1,Price-Sensitive Explorers
623077,8,115.875,8.0,348.67499999999995,0.5,0.0,15.5,1,Price-Sensitive Explorers
623087,9,151.11111111111111,8.0,390.3766666666667,0.3333333333333333,0.0,20.22222222222222,3,High-Value Travelers
623142,8,160.875,115.5,2362.83,0.125,0.0,21.5,0,Frequent Planners
623417,8,78.75,,,0.0,0.0,10.625,1,Price-Sensitive Explorers
623691,8,126.625,224.0,474.78,0.125,0.0,17.0,0,Frequent Planners
623750,8,148.125,6.5,405.785,0.25,0.0,20.0,1,Price-Sensitive Explorers
623815,8,112.375,6.333333333333333,282.2033333333333,0.375,0.0,14.875,1,Price-Sensitive Explorers
623850,8,156.5,5.0,216.10399999999998,0.625,0.0,21.125,1,Price-Sensitive Explorers
623935,9,170.66666666666666,224.0,4688.71,0.1111111111111111,0.0,23.11111111111111,0,Frequent Planners
623941,8,100.5,6.333333333333333,227.18666666666664,0.375,0.0,13.5,1,Price-Sensitive Explorers
623949,8,102.75,8.666666666666666,95.75666666666666,0.375,0.0,13.75,1,Price-Sensitive Explorers
623972,8,158.75,6.0,508.4066666666667,0.375,0.0,21.5,1,Price-Sensitive Explorers
624198,8,108.625,7.333333333333333,775.3566666666667,0.375,0.0,14.625,1,Price-Sensitive Explorers
624215,8,181.625,7.5,397.495,0.5,0.0,24.625,1,Price-Sensitive Explorers
624258,8,107.75,10.0,428.87,0.125,0.0,14.625,1,Price-Sensitive Explorers
624497,8,2025.125,6.666666666666667,615.0,0.625,0.25,80.25,2,Hesitant Explorers
624593,8,168.375,4.5,310.96000000000004,0.25,0.0,22.625,1,Price-Sensitive Explorers
624636,8,109.875,6.333333333333333,579.37,0.375,0.0,14.75,1,Price-Sensitive Explorers
624762,8,83.375,6.0,182.0,0.25,0.0,11.125,1,Price-Sensitive Explorers
624913,8,121.0,7.333333333333333,466.0733333333333,0.375,0.0,16.25,1,Price-Sensitive Explorers
625030,8,101.375,8.75,374.22249999999997,0.5,0.0,13.625,1,Price-Sensitive Explorers
625089,8,104.125,8.25,228.33249999999998,0.375,0.0,13.875,1,Price-Sensitive Explorers
625398,8,106.5,5.0,335.65999999999997,0.25,0.0,14.25,1,Price-Sensitive Explorers
625400,8,146.375,7.666666666666667,308.6133333333333,0.375,0.0,19.625,1,Price-Sensitive Explorers
625555,8,1025.125,110.0,328.69,0.25,0.125,37.625,2,Hesitant Explorers
625597,8,90.125,4.0,370.8,0.125,0.0,12.125,1,Price-Sensitive Explorers
625700,9,50.111111111111114,,,0.0,0.0,6.666666666666667,3,High-Value Travelers
625703,8,164.375,5.5,133.57,0.25,0.0,22.0,1,Price-Sensitive Explorers
625984,8,94.875,4.666666666666667,514.61,0.375,0.0,12.625,1,Price-Sensitive Explorers
626037,8,72.75,,,0.0,0.0,9.75,1,Price-Sensitive Explorers
626067,8,62.25,,,0.0,0.0,8.375,1,Price-Sensitive Explorers
626114,8,79.125,,,0.0,0.0,10.625,1,Price-Sensitive Explorers
626249,8,80.75,,,0.0,0.0,10.75,1,Price-Sensitive Explorers
626318,9,78.44444444444444,4.5,112.47,0.2222222222222222,0.0,10.444444444444445,3,High-Value Travelers
626329,8,116.0,5.0,165.84,0.125,0.0,15.5,1,Price-Sensitive Explorers
626519,8,128.375,6.333333333333333,223.89333333333335,0.25,0.0,17.375,1,Price-Sensitive Explorers
626520,8,162.625,7.5,155.385,0.25,0.0,22.0,1,Price-Sensitive Explorers
626558,8,71.125,,,0.0,0.0,9.375,1,Price-Sensitive Explorers
626587,8,154.0,,,0.125,0.0,20.5,1,Price-Sensitive Explorers
626645,8,149.25,6.666666666666667,919.0733333333333,0.375,0.0,20.125,1,Price-Sensitive Explorers
626986,8,138.25,6.333333333333333,237.135,0.75,0.0,18.375,1,Price-Sensitive Explorers
627041,8,104.75,7.0,260.57500000000005,0.125,0.0,14.0,1,Price-Sensitive Explorers
627158,8,79.625,7.0,415.8333333333333,0.125,0.0,10.5,1,Price-Sensitive Explorers
627176,8,195.71428571428572,7.5,85.215,0.5,0.125,33.75,2,Hesitant Explorers
627436,9,150.66666666666666,6.0,212.915,0.2222222222222222,0.0,20.333333333333332,3,High-Value Travelers
627451,8,78.875,6.666666666666667,376.81666666666666,0.125,0.0,10.625,1,Price-Sensitive Explorers
627475,8,83.75,,,0.0,0.0,11.125,1,Price-Sensitive Explorers
627518,8,91.25,9.0,1035.3,0.125,0.0,12.25,1,Price-Sensitive Explorers
627617,8,111.25,5.0,286.96,0.25,0.0,15.0,1,Price-Sensitive Explorers
627729,8,95.375,,,0.0,0.0,13.0,1,Price-Sensitive Explorers
627889,8,70.375,6.0,116.28,0.25,0.0,9.375,1,Price-Sensitive Explorers
627893,8,191.625,8.0,260.54,0.375,0.0,25.75,1,Price-Sensitive Explorers
627972,8,98.25,7.5,191.075,0.375,0.0,13.125,1,Price-Sensitive Explorers
628023,8,124.0,8.333333333333334,534.7633333333333,0.25,0.0,16.625,1,Price-Sensitive Explorers
628033,8,114.875,9.666666666666666,414.9666666666667,0.375,0.0,15.5,1,Price-Sensitive Explorers
628570,8,129.25,7.6,311.912,0.5,0.0,17.375,1,Price-Sensitive Explorers
628653,8,141.625,5.333333333333333,318.0,0.25,0.0,19.0,1,Price-Sensitive Explorers
628671,8,87.75,6.5,481.415,0.25,0.0,11.75,1,Price-Sensitive Explorers
628694,9,85.44444444444444,9.0,415.12,0.2222222222222222,0.0,11.555555555555555,3,High-Value Travelers
628752,8,138.375,10.5,359.68,0.125,0.0,18.75,1,Price-Sensitive Explorers
628762,8,75.25,,,0.125,0.0,10.125,1,Price-Sensitive Explorers
629345,9,169.22222222222223,,,0.1111111111111111,0.0,22.77777777777778,3,High-Value Travelers
629647,8,147.0,7.5,172.125,0.25,0.0,19.75,1,Price-Sensitive Explorers
629701,8,130.375,6.333333333333333,396.62999999999994,0.5,0.0,17.5,1,Price-Sensitive Explorers
629725,8,95.5,6.333333333333333,216.79333333333332,0.125,0.0,13.0,1,Price-Sensitive Explorers
629747,8,92.125,,,0.0,0.0,12.375,1,Price-Sensitive Explorers
629803,8,144.375,7.333333333333333,453.80333333333334,0.25,0.0,19.625,1,Price-Sensitive Explorers
629812,8,71.57142857142857,164.5,674.06,0.25,0.125,11.0,0,Frequent Planners
629877,8,89.625,5.0,300.58,0.25,0.0,12.0,1,Price-Sensitive Explorers
629952,8,214.5,6.0,404.78999999999996,0.375,0.0,28.75,1,Price-Sensitive Explorers
630039,8,95.625,11.0,182.36,0.125,0.0,12.75,1,Price-Sensitive Explorers
630097,8,105.125,7.0,587.7,0.375,0.0,14.25,1,Price-Sensitive Explorers
630176,8,176.75,8.0,597.57,0.125,0.0,23.75,1,Price-Sensitive Explorers
630178,9,59.111111111111114,7.0,293.99,0.1111111111111111,0.0,7.888888888888889,3,High-Value Travelers
630267,8,99.875,6.0,158.1,0.25,0.0,13.375,1,Price-Sensitive Explorers
630607,8,40.75,,,0.0,0.0,5.5,1,Price-Sensitive Explorers
630609,8,213.625,7.0,242.656,0.625,0.0,28.875,1,Price-Sensitive Explorers
630694,8,79.375,8.0,453.425,0.25,0.0,10.625,1,Price-Sensitive Explorers
630738,9,138.77777777777777,7.333333333333333,172.63333333333335,0.2222222222222222,0.0,18.444444444444443,3,High-Value Travelers
630992,8,96.0,,,0.125,0.0,12.875,1,Price-Sensitive Explorers
631174,8,102.875,11.0,1081.06,0.25,0.0,13.875,1,Price-Sensitive Explorers
631201,8,126.5,6.0,676.8,0.25,0.0,17.0,1,Price-Sensitive Explorers
631319,8,63.375,6.0,225.95499999999998,0.25,0.0,8.5,1,Price-Sensitive Explorers
631384,8,41.625,,,0.0,0.0,5.5,1,Price-Sensitive Explorers
631388,8,94.25,4.0,934.65,0.125,0.0,12.625,1,Price-Sensitive Explorers
631448,8,104.75,,,0.25,0.0,14.125,1,Price-Sensitive Explorers
631477,9,57.0,4.0,691.17,0.1111111111111111,0.0,7.555555555555555,3,High-Value Travelers
631787,8,1065.125,11.5,552.585,0.5,0.125,47.25,2,Hesitant Explorers
631872,9,80.77777777777777,,,0.0,0.0,10.88888888888889,3,High-Value Travelers
631970,8,122.375,7.666666666666667,287.6233333333334,0.375,0.0,16.75,1,Price-Sensitive Explorers
631975,8,72.25,3.0,100.99,0.0,0.0,9.625,1,Price-Sensitive Explorers
631993,8,112.25,6.5,618.965,0.25,0.0,15.125,1,Price-Sensitive Explorers
632136,8,254.57142857142858,5.4,164.05599999999998,0.625,0.125,37.125,2,Hesitant Explorers
632239,8,110.5,8.0,27.52,0.125,0.0,14.75,1,Price-Sensitive Explorers
632316,8,140.25,5.666666666666667,834.6366666666667,0.375,0.0,18.875,1,Price-Sensitive Explorers
632425,9,97.33333333333333,6.5,580.4200000000001,0.1111111111111111,0.0,13.222222222222221,3,High-Value Travelers
632461,8,133.125,5.0,121.98,0.125,0.0,18.0,1,Price-Sensitive Explorers
632475,8,1050.125,68.5,4785.68,0.375,0.125,45.375,0,Frequent Planners
632631,8,100.125,8.5,254.54000000000002,0.25,0.0,13.375,1,Price-Sensitive Explorers
632665,8,86.5,8.0,341.97,0.125,0.0,11.625,1,Price-Sensitive Explorers
632749,8,186.25,4.5,605.3299999999999,0.25,0.0,25.0,1,Price-Sensitive Explorers
632866,8,106.875,,,0.0,0.0,14.375,1,Price-Sensitive Explorers
632965,8,198.5,7.2,259.69,0.75,0.0,26.875,1,Price-Sensitive Explorers
632988,8,116.875,8.0,234.98333333333332,0.375,0.0,15.75,1,Price-Sensitive Explorers
633183,8,103.125,5.0,341.46333333333337,0.25,0.0,13.875,1,Price-Sensitive Explorers
633195,8,117.5,6.0,370.825,0.125,0.0,15.75,1,Price-Sensitive Explorers
