user_id,cluster_name,assigned_perk
582828,Price-Sensitive Explorers,Exclusive discounts
582833,Price-Sensitive Explorers,Exclusive discounts
582903,Hesitant Explorers,No cancellation fees
582979,High-Value Travelers,Free hotel meal
582995,Price-Sensitive Explorers,Exclusive discounts
583016,Price-Sensitive Explorers,Exclusive discounts
583023,Price-Sensitive Explorers,Exclusive discounts
583038,Price-Sensitive Explorers,Exclusive discounts
583052,Price-Sensitive Explorers,Exclusive discounts
583070,Price-Sensitive Explorers,Exclusive discounts
583087,Price-Sensitive Explorers,Exclusive discounts
583120,Frequent Planners,Free checked bag
583134,Price-Sensitive Explorers,Exclusive discounts
583166,Frequent Planners,Free checked bag
583190,Price-Sensitive Explorers,Exclusive discounts
583200,Price-Sensitive Explorers,Exclusive discounts
583297,Price-Sensitive Explorers,Exclusive discounts
583335,Price-Sensitive Explorers,Exclusive discounts
583336,High-Value Travelers,Free hotel meal
583342,Price-Sensitive Explorers,Exclusive discounts
583446,Price-Sensitive Explorers,Exclusive discounts
583454,Price-Sensitive Explorers,Exclusive discounts
583483,Price-Sensitive Explorers,Exclusive discounts
583486,High-Value Travelers,Free hotel meal
583490,Price-Sensitive Explorers,Exclusive discounts
583499,Price-Sensitive Explorers,Exclusive discounts
583526,High-Value Travelers,Free hotel meal
583612,High-Value Travelers,Free hotel meal
583623,Price-Sensitive Explorers,Exclusive discounts
583664,High-Value Travelers,Free hotel meal
583759,Price-Sensitive Explorers,Exclusive discounts
583764,Price-Sensitive Explorers,Exclusive discounts
583931,Price-Sensitive Explorers,Exclusive discounts
583955,Price-Sensitive Explorers,Exclusive discounts
583976,Price-Sensitive Explorers,Exclusive discounts
584001,Price-Sensitive Explorers,Exclusive discounts
584012,Price-Sensitive Explorers,Exclusive discounts
584030,Price-Sensitive Explorers,Exclusive discounts
584034,Price-Sensitive Explorers,Exclusive discounts
584115,Frequent Planners,Free checked bag
584134,Price-Sensitive Explorers,Exclusive discounts
584185,Price-Sensitive Explorers,Exclusive discounts
584217,Price-Sensitive Explorers,Exclusive discounts
584241,Price-Sensitive Explorers,Exclusive discounts
584247,Price-Sensitive Explorers,Exclusive discounts
584288,High-Value Travelers,Free hotel meal
584423,Price-Sensitive Explorers,Exclusive discounts
584459,Price-Sensitive Explorers,Exclusive discounts
584525,Price-Sensitive Explorers,Exclusive discounts
584530,Price-Sensitive Explorers,Exclusive discounts
584531,Price-Sensitive Explorers,Exclusive discounts
584537,Price-Sensitive Explorers,Exclusive discounts
584549,High-Value Travelers,Free hotel meal
584591,Price-Sensitive Explorers,Exclusive discounts
584666,High-Value Travelers,Free hotel meal
584787,Hesitant Explorers,No cancellation fees
584843,High-Value Travelers,Free hotel meal
584844,Price-Sensitive Explorers,Exclusive discounts
584875,Price-Sensitive Explorers,Exclusive discounts
584912,Price-Sensitive Explorers,Exclusive discounts
584977,Price-Sensitive Explorers,Exclusive discounts
584998,Price-Sensitive Explorers,Exclusive discounts
585138,Price-Sensitive Explorers,Exclusive discounts
585169,Price-Sensitive Explorers,Exclusive discounts
585187,Price-Sensitive Explorers,Exclusive discounts
585231,Price-Sensitive Explorers,Exclusive discounts
585248,Price-Sensitive Explorers,Exclusive discounts
585250,Price-Sensitive Explorers,Exclusive discounts
585310,Price-Sensitive Explorers,Exclusive discounts
585361,Price-Sensitive Explorers,Exclusive discounts
585492,Price-Sensitive Explorers,Exclusive discounts
585522,Price-Sensitive Explorers,Exclusive discounts
585583,High-Value Travelers,Free hotel meal
585585,Price-Sensitive Explorers,Exclusive discounts
585595,Frequent Planners,Free checked bag
585650,Hesitant Explorers,No cancellation fees
585717,Price-Sensitive Explorers,Exclusive discounts
585722,Price-Sensitive Explorers,Exclusive discounts
585745,Price-Sensitive Explorers,Exclusive discounts
585768,Price-Sensitive Explorers,Exclusive discounts
585832,Price-Sensitive Explorers,Exclusive discounts
585882,Price-Sensitive Explorers,Exclusive discounts
585915,Price-Sensitive Explorers,Exclusive discounts
585946,Price-Sensitive Explorers,Exclusive discounts
585965,Price-Sensitive Explorers,Exclusive discounts
585986,Price-Sensitive Explorers,Exclusive discounts
586006,Price-Sensitive Explorers,Exclusive discounts
586038,Price-Sensitive Explorers,Exclusive discounts
586063,Hesitant Explorers,No cancellation fees
586077,Price-Sensitive Explorers,Exclusive discounts
586096,Price-Sensitive Explorers,Exclusive discounts
586122,Price-Sensitive Explorers,Exclusive discounts
586124,Price-Sensitive Explorers,Exclusive discounts
586192,Hesitant Explorers,No cancellation fees
586251,Hesitant Explorers,No cancellation fees
586257,Price-Sensitive Explorers,Exclusive discounts
586270,High-Value Travelers,Free hotel meal
586272,Hesitant Explorers,No cancellation fees
586312,Price-Sensitive Explorers,Exclusive discounts
586344,Price-Sensitive Explorers,Exclusive discounts
586357,Price-Sensitive Explorers,Exclusive discounts
586384,Price-Sensitive Explorers,Exclusive discounts
586458,Price-Sensitive Explorers,Exclusive discounts
586471,Price-Sensitive Explorers,Exclusive discounts
586631,Price-Sensitive Explorers,Exclusive discounts
586637,Price-Sensitive Explorers,Exclusive discounts
586644,Price-Sensitive Explorers,Exclusive discounts
586656,High-Value Travelers,Free hotel meal
586672,Price-Sensitive Explorers,Exclusive discounts
586701,Price-Sensitive Explorers,Exclusive discounts
586721,Hesitant Explorers,No cancellation fees
586732,Price-Sensitive Explorers,Exclusive discounts
586762,Price-Sensitive Explorers,Exclusive discounts
586774,Price-Sensitive Explorers,Exclusive discounts
586803,Price-Sensitive Explorers,Exclusive discounts
586811,High-Value Travelers,Free hotel meal
586820,Price-Sensitive Explorers,Exclusive discounts
586829,Price-Sensitive Explorers,Exclusive discounts
586850,Price-Sensitive Explorers,Exclusive discounts
586876,Price-Sensitive Explorers,Exclusive discounts
586887,Price-Sensitive Explorers,Exclusive discounts
586936,Price-Sensitive Explorers,Exclusive discounts
586953,Price-Sensitive Explorers,Exclusive discounts
587134,Price-Sensitive Explorers,Exclusive discounts
587195,Price-Sensitive Explorers,Exclusive discounts
587233,Price-Sensitive Explorers,Exclusive discounts
587234,Frequent Planners,Free checked bag
587304,Price-Sensitive Explorers,Exclusive discounts
587313,Price-Sensitive Explorers,Exclusive discounts
587373,Price-Sensitive Explorers,Exclusive discounts
587459,Price-Sensitive Explorers,Exclusive discounts
587470,Price-Sensitive Explorers,Exclusive discounts
587483,Price-Sensitive Explorers,Exclusive discounts
587538,High-Value Travelers,Free hotel meal
587577,Price-Sensitive Explorers,Exclusive discounts
587601,Price-Sensitive Explorers,Exclusive discounts
587642,Price-Sensitive Explorers,Exclusive discounts
587675,Frequent Planners,Free checked bag
587698,High-Value Travelers,Free hotel meal
587753,Price-Sensitive Explorers,Exclusive discounts
587754,Frequent Planners,Free checked bag
587802,High-Value Travelers,Free hotel meal
587810,Price-Sensitive Explorers,Exclusive discounts
587899,Price-Sensitive Explorers,Exclusive discounts
588013,Price-Sensitive Explorers,Exclusive discounts
588048,Price-Sensitive Explorers,Exclusive discounts
588103,Price-Sensitive Explorers,Exclusive discounts
588313,Price-Sensitive Explorers,Exclusive discounts
588355,Price-Sensitive Explorers,Exclusive discounts
588370,Price-Sensitive Explorers,Exclusive discounts
588386,Frequent Planners,Free checked bag
588391,Price-Sensitive Explorers,Exclusive discounts
588414,Price-Sensitive Explorers,Exclusive discounts
588497,Price-Sensitive Explorers,Exclusive discounts
588507,Frequent Planners,Free checked bag
588526,Price-Sensitive Explorers,Exclusive discounts
588560,Price-Sensitive Explorers,Exclusive discounts
588582,Price-Sensitive Explorers,Exclusive discounts
588677,Price-Sensitive Explorers,Exclusive discounts
588732,Price-Sensitive Explorers,Exclusive discounts
588797,Hesitant Explorers,No cancellation fees
588820,Price-Sensitive Explorers,Exclusive discounts
588893,Price-Sensitive Explorers,Exclusive discounts
588919,Price-Sensitive Explorers,Exclusive discounts
588970,Price-Sensitive Explorers,Exclusive discounts
589008,High-Value Travelers,Free hotel meal
589121,High-Value Travelers,Free hotel meal
589140,Price-Sensitive Explorers,Exclusive discounts
589154,Price-Sensitive Explorers,Exclusive discounts
589162,High-Value Travelers,Free hotel meal
589164,Price-Sensitive Explorers,Exclusive discounts
589171,High-Value Travelers,Free hotel meal
589228,Hesitant Explorers,No cancellation fees
589259,Price-Sensitive Explorers,Exclusive discounts
589306,Price-Sensitive Explorers,Exclusive discounts
589311,Price-Sensitive Explorers,Exclusive discounts
589404,Hesitant Explorers,No cancellation fees
589405,Price-Sensitive Explorers,Exclusive discounts
589414,Price-Sensitive Explorers,Exclusive discounts
589489,Price-Sensitive Explorers,Exclusive discounts
589539,Price-Sensitive Explorers,Exclusive discounts
589630,Price-Sensitive Explorers,Exclusive discounts
589650,Price-Sensitive Explorers,Exclusive discounts
589758,Price-Sensitive Explorers,Exclusive discounts
589775,Price-Sensitive Explorers,Exclusive discounts
589812,Price-Sensitive Explorers,Exclusive discounts
589822,Price-Sensitive Explorers,Exclusive discounts
589868,Price-Sensitive Explorers,Exclusive discounts
589884,Price-Sensitive Explorers,Exclusive discounts
589977,Price-Sensitive Explorers,Exclusive discounts
589995,Price-Sensitive Explorers,Exclusive discounts
590014,Price-Sensitive Explorers,Exclusive discounts
590040,Price-Sensitive Explorers,Exclusive discounts
590077,Hesitant Explorers,No cancellation fees
590095,Price-Sensitive Explorers,Exclusive discounts
590103,High-Value Travelers,Free hotel meal
590123,Frequent Planners,Free checked bag
590130,Price-Sensitive Explorers,Exclusive discounts
590163,High-Value Travelers,Free hotel meal
590202,Price-Sensitive Explorers,Exclusive discounts
590227,Price-Sensitive Explorers,Exclusive discounts
590230,Hesitant Explorers,No cancellation fees
590379,Price-Sensitive Explorers,Exclusive discounts
590394,Price-Sensitive Explorers,Exclusive discounts
590397,Price-Sensitive Explorers,Exclusive discounts
590400,Price-Sensitive Explorers,Exclusive discounts
590404,Price-Sensitive Explorers,Exclusive discounts
590412,Price-Sensitive Explorers,Exclusive discounts
590420,Hesitant Explorers,No cancellation fees
590429,Price-Sensitive Explorers,Exclusive discounts
590434,Price-Sensitive Explorers,Exclusive discounts
590442,Price-Sensitive Explorers,Exclusive discounts
590468,Price-Sensitive Explorers,Exclusive discounts
590471,High-Value Travelers,Free hotel meal
590473,Price-Sensitive Explorers,Exclusive discounts
590558,High-Value Travelers,Free hotel meal
590659,Price-Sensitive Explorers,Exclusive discounts
590697,Price-Sensitive Explorers,Exclusive discounts
590744,Price-Sensitive Explorers,Exclusive discounts
590829,Price-Sensitive Explorers,Exclusive discounts
590843,Price-Sensitive Explorers,Exclusive discounts
590905,Price-Sensitive Explorers,Exclusive discounts
590922,High-Value Travelers,Free hotel meal
590954,Price-Sensitive Explorers,Exclusive discounts
590967,High-Value Travelers,Free hotel meal
590981,Price-Sensitive Explorers,Exclusive discounts
591003,Price-Sensitive Explorers,Exclusive discounts
591063,Frequent Planners,Free checked bag
591097,Price-Sensitive Explorers,Exclusive discounts
591155,Price-Sensitive Explorers,Exclusive discounts
591255,Price-Sensitive Explorers,Exclusive discounts
591271,High-Value Travelers,Free hotel meal
591328,Price-Sensitive Explorers,Exclusive discounts
591381,Price-Sensitive Explorers,Exclusive discounts
591433,Price-Sensitive Explorers,Exclusive discounts
591478,Price-Sensitive Explorers,Exclusive discounts
591582,Hesitant Explorers,No cancellation fees
591593,Price-Sensitive Explorers,Exclusive discounts
591599,Price-Sensitive Explorers,Exclusive discounts
591714,Price-Sensitive Explorers,Exclusive discounts
591746,Price-Sensitive Explorers,Exclusive discounts
591835,High-Value Travelers,Free hotel meal
591888,Price-Sensitive Explorers,Exclusive discounts
592035,High-Value Travelers,Free hotel meal
592079,Price-Sensitive Explorers,Exclusive discounts
592082,High-Value Travelers,Free hotel meal
592118,Price-Sensitive Explorers,Exclusive discounts
592132,Price-Sensitive Explorers,Exclusive discounts
592158,Price-Sensitive Explorers,Exclusive discounts
592221,Price-Sensitive Explorers,Exclusive discounts
592366,High-Value Travelers,Free hotel meal
592371,Price-Sensitive Explorers,Exclusive discounts
592372,Frequent Planners,Free checked bag
592378,Frequent Planners,Free checked bag
592399,Price-Sensitive Explorers,Exclusive discounts
592403,Frequent Planners,Free checked bag
592445,Price-Sensitive Explorers,Exclusive discounts
592491,Price-Sensitive Explorers,Exclusive discounts
592598,Price-Sensitive Explorers,Exclusive discounts
592707,Price-Sensitive Explorers,Exclusive discounts
592792,High-Value Travelers,Free hotel meal
592833,Price-Sensitive Explorers,Exclusive discounts
592886,Price-Sensitive Explorers,Exclusive discounts
592929,Price-Sensitive Explorers,Exclusive discounts
592958,Price-Sensitive Explorers,Exclusive discounts
593020,Price-Sensitive Explorers,Exclusive discounts
593047,High-Value Travelers,Free hotel meal
593244,Price-Sensitive Explorers,Exclusive discounts
593350,Price-Sensitive Explorers,Exclusive discounts
593385,Price-Sensitive Explorers,Exclusive discounts
593386,Price-Sensitive Explorers,Exclusive discounts
593398,Price-Sensitive Explorers,Exclusive discounts
593401,Price-Sensitive Explorers,Exclusive discounts
593494,Price-Sensitive Explorers,Exclusive discounts
593536,Price-Sensitive Explorers,Exclusive discounts
593632,High-Value Travelers,Free hotel meal
593672,Price-Sensitive Explorers,Exclusive discounts
593719,Price-Sensitive Explorers,Exclusive discounts
593786,Hesitant Explorers,No cancellation fees
593804,Frequent Planners,Free checked bag
593833,Hesitant Explorers,No cancellation fees
593910,Price-Sensitive Explorers,Exclusive discounts
594000,Price-Sensitive Explorers,Exclusive discounts
594027,Hesitant Explorers,No cancellation fees
594042,High-Value Travelers,Free hotel meal
594103,Price-Sensitive Explorers,Exclusive discounts
594123,Price-Sensitive Explorers,Exclusive discounts
594146,Price-Sensitive Explorers,Exclusive discounts
594188,Price-Sensitive Explorers,Exclusive discounts
594238,Price-Sensitive Explorers,Exclusive discounts
594240,Price-Sensitive Explorers,Exclusive discounts
594406,Price-Sensitive Explorers,Exclusive discounts
594410,Frequent Planners,Free checked bag
594446,Frequent Planners,Free checked bag
594449,Price-Sensitive Explorers,Exclusive discounts
594503,Price-Sensitive Explorers,Exclusive discounts
594516,High-Value Travelers,Free hotel meal
594601,Price-Sensitive Explorers,Exclusive discounts
594644,Price-Sensitive Explorers,Exclusive discounts
594695,Price-Sensitive Explorers,Exclusive discounts
594737,Price-Sensitive Explorers,Exclusive discounts
594824,High-Value Travelers,Free hotel meal
594875,Price-Sensitive Explorers,Exclusive discounts
594892,Price-Sensitive Explorers,Exclusive discounts
594914,Price-Sensitive Explorers,Exclusive discounts
594948,Price-Sensitive Explorers,Exclusive discounts
594985,Price-Sensitive Explorers,Exclusive discounts
595026,Price-Sensitive Explorers,Exclusive discounts
595087,Price-Sensitive Explorers,Exclusive discounts
595122,Price-Sensitive Explorers,Exclusive discounts
595123,Hesitant Explorers,No cancellation fees
595126,Frequent Planners,Free checked bag
595171,Price-Sensitive Explorers,Exclusive discounts
595183,Hesitant Explorers,No cancellation fees
595184,Price-Sensitive Explorers,Exclusive discounts
595257,Price-Sensitive Explorers,Exclusive discounts
595283,Price-Sensitive Explorers,Exclusive discounts
595284,Price-Sensitive Explorers,Exclusive discounts
595386,Price-Sensitive Explorers,Exclusive discounts
595414,Price-Sensitive Explorers,Exclusive discounts
595431,Price-Sensitive Explorers,Exclusive discounts
595442,Price-Sensitive Explorers,Exclusive discounts
595506,Price-Sensitive Explorers,Exclusive discounts
595527,Price-Sensitive Explorers,Exclusive discounts
595587,Price-Sensitive Explorers,Exclusive discounts
595624,High-Value Travelers,Free hotel meal
595626,Price-Sensitive Explorers,Exclusive discounts
595690,Price-Sensitive Explorers,Exclusive discounts
595740,Price-Sensitive Explorers,Exclusive discounts
595852,High-Value Travelers,Free hotel meal
595861,Price-Sensitive Explorers,Exclusive discounts
595897,Price-Sensitive Explorers,Exclusive discounts
595958,Hesitant Explorers,No cancellation fees
596103,Price-Sensitive Explorers,Exclusive discounts
596153,Price-Sensitive Explorers,Exclusive discounts
596186,Price-Sensitive Explorers,Exclusive discounts
596220,High-Value Travelers,Free hotel meal
596222,Price-Sensitive Explorers,Exclusive discounts
596320,High-Value Travelers,Free hotel meal
596329,High-Value Travelers,Free hotel meal
596335,Price-Sensitive Explorers,Exclusive discounts
596349,Price-Sensitive Explorers,Exclusive discounts
596361,Price-Sensitive Explorers,Exclusive discounts
596409,Price-Sensitive Explorers,Exclusive discounts
596442,Price-Sensitive Explorers,Exclusive discounts
596505,Price-Sensitive Explorers,Exclusive discounts
596559,Frequent Planners,Free checked bag
596611,Price-Sensitive Explorers,Exclusive discounts
596732,Price-Sensitive Explorers,Exclusive discounts
596820,Price-Sensitive Explorers,Exclusive discounts
596856,Price-Sensitive Explorers,Exclusive discounts
596863,Hesitant Explorers,No cancellation fees
597003,High-Value Travelers,Free hotel meal
597010,Price-Sensitive Explorers,Exclusive discounts
597029,Price-Sensitive Explorers,Exclusive discounts
597300,Price-Sensitive Explorers,Exclusive discounts
597410,Price-Sensitive Explorers,Exclusive discounts
597434,Hesitant Explorers,No cancellation fees
597498,Price-Sensitive Explorers,Exclusive discounts
597510,Price-Sensitive Explorers,Exclusive discounts
597662,Price-Sensitive Explorers,Exclusive discounts
597734,Price-Sensitive Explorers,Exclusive discounts
597836,Price-Sensitive Explorers,Exclusive discounts
597878,Price-Sensitive Explorers,Exclusive discounts
597946,Price-Sensitive Explorers,Exclusive discounts
597948,Price-Sensitive Explorers,Exclusive discounts
597954,Price-Sensitive Explorers,Exclusive discounts
597955,Price-Sensitive Explorers,Exclusive discounts
598069,Price-Sensitive Explorers,Exclusive discounts
598075,Price-Sensitive Explorers,Exclusive discounts
598185,Frequent Planners,Free checked bag
598233,Price-Sensitive Explorers,Exclusive discounts
598265,Price-Sensitive Explorers,Exclusive discounts
598276,High-Value Travelers,Free hotel meal
598306,Price-Sensitive Explorers,Exclusive discounts
598526,Price-Sensitive Explorers,Exclusive discounts
598533,Frequent Planners,Free checked bag
598590,Price-Sensitive Explorers,Exclusive discounts
598687,Price-Sensitive Explorers,Exclusive discounts
598691,Price-Sensitive Explorers,Exclusive discounts
598692,Price-Sensitive Explorers,Exclusive discounts
598715,Price-Sensitive Explorers,Exclusive discounts
598832,Price-Sensitive Explorers,Exclusive discounts
598881,Price-Sensitive Explorers,Exclusive discounts
598911,Price-Sensitive Explorers,Exclusive discounts
598945,Price-Sensitive Explorers,Exclusive discounts
599065,Hesitant Explorers,No cancellation fees
599239,High-Value Travelers,Free hotel meal
599244,Price-Sensitive Explorers,Exclusive discounts
599311,Price-Sensitive Explorers,Exclusive discounts
599335,Price-Sensitive Explorers,Exclusive discounts
599348,Price-Sensitive Explorers,Exclusive discounts
599437,Price-Sensitive Explorers,Exclusive discounts
599454,Hesitant Explorers,No cancellation fees
599649,Hesitant Explorers,No cancellation fees
599651,High-Value Travelers,Free hotel meal
599657,Price-Sensitive Explorers,Exclusive discounts
599765,Price-Sensitive Explorers,Exclusive discounts
599790,Price-Sensitive Explorers,Exclusive discounts
599833,Price-Sensitive Explorers,Exclusive discounts
599909,Price-Sensitive Explorers,Exclusive discounts
599927,Price-Sensitive Explorers,Exclusive discounts
599999,Price-Sensitive Explorers,Exclusive discounts
600011,Price-Sensitive Explorers,Exclusive discounts
600018,Price-Sensitive Explorers,Exclusive discounts
600057,Price-Sensitive Explorers,Exclusive discounts
600078,Price-Sensitive Explorers,Exclusive discounts
600163,Price-Sensitive Explorers,Exclusive discounts
600265,Frequent Planners,Free checked bag
600287,Price-Sensitive Explorers,Exclusive discounts
600304,Price-Sensitive Explorers,Exclusive discounts
600351,Price-Sensitive Explorers,Exclusive discounts
600395,Price-Sensitive Explorers,Exclusive discounts
600444,Price-Sensitive Explorers,Exclusive discounts
600515,Hesitant Explorers,No cancellation fees
600561,Price-Sensitive Explorers,Exclusive discounts
600605,Price-Sensitive Explorers,Exclusive discounts
600648,Price-Sensitive Explorers,Exclusive discounts
600690,High-Value Travelers,Free hotel meal
600750,Price-Sensitive Explorers,Exclusive discounts
600796,Price-Sensitive Explorers,Exclusive discounts
600833,Price-Sensitive Explorers,Exclusive discounts
600842,Frequent Planners,Free checked bag
600886,High-Value Travelers,Free hotel meal
600926,Price-Sensitive Explorers,Exclusive discounts
600930,Price-Sensitive Explorers,Exclusive discounts
601094,Price-Sensitive Explorers,Exclusive discounts
601104,Price-Sensitive Explorers,Exclusive discounts
601116,Price-Sensitive Explorers,Exclusive discounts
601158,Price-Sensitive Explorers,Exclusive discounts
601282,Price-Sensitive Explorers,Exclusive discounts
601582,Price-Sensitive Explorers,Exclusive discounts
601673,Price-Sensitive Explorers,Exclusive discounts
601882,High-Value Travelers,Free hotel meal
601894,High-Value Travelers,Free hotel meal
601917,Price-Sensitive Explorers,Exclusive discounts
602120,Price-Sensitive Explorers,Exclusive discounts
602190,Price-Sensitive Explorers,Exclusive discounts
602323,High-Value Travelers,Free hotel meal
602433,Price-Sensitive Explorers,Exclusive discounts
602476,Price-Sensitive Explorers,Exclusive discounts
602478,Price-Sensitive Explorers,Exclusive discounts
602598,Price-Sensitive Explorers,Exclusive discounts
602656,Price-Sensitive Explorers,Exclusive discounts
602734,Hesitant Explorers,No cancellation fees
602748,Price-Sensitive Explorers,Exclusive discounts
602769,Hesitant Explorers,No cancellation fees
602793,Price-Sensitive Explorers,Exclusive discounts
602827,Price-Sensitive Explorers,Exclusive discounts
602918,Price-Sensitive Explorers,Exclusive discounts
602921,Price-Sensitive Explorers,Exclusive discounts
602925,High-Value Travelers,Free hotel meal
602946,Price-Sensitive Explorers,Exclusive discounts
602953,Hesitant Explorers,No cancellation fees
602962,Price-Sensitive Explorers,Exclusive discounts
603033,Frequent Planners,Free checked bag
603053,Price-Sensitive Explorers,Exclusive discounts
603100,Price-Sensitive Explorers,Exclusive discounts
603160,Price-Sensitive Explorers,Exclusive discounts
603221,Price-Sensitive Explorers,Exclusive discounts
603278,Price-Sensitive Explorers,Exclusive discounts
603296,Price-Sensitive Explorers,Exclusive discounts
603341,High-Value Travelers,Free hotel meal
603345,Price-Sensitive Explorers,Exclusive discounts
603440,Hesitant Explorers,No cancellation fees
603515,Price-Sensitive Explorers,Exclusive discounts
603592,Hesitant Explorers,No cancellation fees
603635,Frequent Planners,Free checked bag
603715,Price-Sensitive Explorers,Exclusive discounts
603809,High-Value Travelers,Free hotel meal
603875,Price-Sensitive Explorers,Exclusive discounts
603883,Price-Sensitive Explorers,Exclusive discounts
604136,Price-Sensitive Explorers,Exclusive discounts
604355,Price-Sensitive Explorers,Exclusive discounts
604388,Price-Sensitive Explorers,Exclusive discounts
604592,Price-Sensitive Explorers,Exclusive discounts
604617,Price-Sensitive Explorers,Exclusive discounts
604664,Price-Sensitive Explorers,Exclusive discounts
604688,Hesitant Explorers,No cancellation fees
604804,Price-Sensitive Explorers,Exclusive discounts
604840,Price-Sensitive Explorers,Exclusive discounts
604916,Price-Sensitive Explorers,Exclusive discounts
604982,Price-Sensitive Explorers,Exclusive discounts
605004,Price-Sensitive Explorers,Exclusive discounts
605096,Price-Sensitive Explorers,Exclusive discounts
605136,Price-Sensitive Explorers,Exclusive discounts
605308,Price-Sensitive Explorers,Exclusive discounts
605311,Price-Sensitive Explorers,Exclusive discounts
605439,Price-Sensitive Explorers,Exclusive discounts
605494,Price-Sensitive Explorers,Exclusive discounts
605558,Price-Sensitive Explorers,Exclusive discounts
605578,Price-Sensitive Explorers,Exclusive discounts
605607,Price-Sensitive Explorers,Exclusive discounts
605615,Hesitant Explorers,No cancellation fees
605619,Price-Sensitive Explorers,Exclusive discounts
605776,Price-Sensitive Explorers,Exclusive discounts
605780,Price-Sensitive Explorers,Exclusive discounts
605878,Price-Sensitive Explorers,Exclusive discounts
605943,Frequent Planners,Free checked bag
605945,Price-Sensitive Explorers,Exclusive discounts
606041,Price-Sensitive Explorers,Exclusive discounts
606060,Price-Sensitive Explorers,Exclusive discounts
606094,Price-Sensitive Explorers,Exclusive discounts
606161,Price-Sensitive Explorers,Exclusive discounts
606283,Price-Sensitive Explorers,Exclusive discounts
606290,High-Value Travelers,Free hotel meal
606333,Price-Sensitive Explorers,Exclusive discounts
606362,Price-Sensitive Explorers,Exclusive discounts
606456,Price-Sensitive Explorers,Exclusive discounts
606568,Price-Sensitive Explorers,Exclusive discounts
606635,Price-Sensitive Explorers,Exclusive discounts
606648,Price-Sensitive Explorers,Exclusive discounts
606762,Price-Sensitive Explorers,Exclusive discounts
606862,Price-Sensitive Explorers,Exclusive discounts
606930,Hesitant Explorers,No cancellation fees
607017,Price-Sensitive Explorers,Exclusive discounts
607028,Price-Sensitive Explorers,Exclusive discounts
607152,Hesitant Explorers,No cancellation fees
607197,Frequent Planners,Free checked bag
607270,Price-Sensitive Explorers,Exclusive discounts
607280,Price-Sensitive Explorers,Exclusive discounts
607350,Price-Sensitive Explorers,Exclusive discounts
607524,Price-Sensitive Explorers,Exclusive discounts
607626,Price-Sensitive Explorers,Exclusive discounts
607706,Price-Sensitive Explorers,Exclusive discounts
607799,Price-Sensitive Explorers,Exclusive discounts
607931,Price-Sensitive Explorers,Exclusive discounts
607949,Price-Sensitive Explorers,Exclusive discounts
607998,Price-Sensitive Explorers,Exclusive discounts
608039,Price-Sensitive Explorers,Exclusive discounts
608086,Hesitant Explorers,No cancellation fees
608287,Price-Sensitive Explorers,Exclusive discounts
608296,Price-Sensitive Explorers,Exclusive discounts
608343,Hesitant Explorers,No cancellation fees
608478,Price-Sensitive Explorers,Exclusive discounts
608520,Price-Sensitive Explorers,Exclusive discounts
608521,High-Value Travelers,Free hotel meal
608629,Price-Sensitive Explorers,Exclusive discounts
608725,Price-Sensitive Explorers,Exclusive discounts
608727,Price-Sensitive Explorers,Exclusive discounts
608764,Price-Sensitive Explorers,Exclusive discounts
608786,Price-Sensitive Explorers,Exclusive discounts
608820,Frequent Planners,Free checked bag
608823,Price-Sensitive Explorers,Exclusive discounts
608860,Price-Sensitive Explorers,Exclusive discounts
608866,Price-Sensitive Explorers,Exclusive discounts
608970,Price-Sensitive Explorers,Exclusive discounts
609051,Price-Sensitive Explorers,Exclusive discounts
609102,Price-Sensitive Explorers,Exclusive discounts
609167,Price-Sensitive Explorers,Exclusive discounts
609221,Price-Sensitive Explorers,Exclusive discounts
609228,Price-Sensitive Explorers,Exclusive discounts
609230,Price-Sensitive Explorers,Exclusive discounts
609236,Price-Sensitive Explorers,Exclusive discounts
609240,Price-Sensitive Explorers,Exclusive discounts
609243,Price-Sensitive Explorers,Exclusive discounts
609262,Price-Sensitive Explorers,Exclusive discounts
609393,High-Value Travelers,Free hotel meal
609413,Price-Sensitive Explorers,Exclusive discounts
609673,Price-Sensitive Explorers,Exclusive discounts
609683,Frequent Planners,Free checked bag
609720,Hesitant Explorers,No cancellation fees
609763,Price-Sensitive Explorers,Exclusive discounts
609800,High-Value Travelers,Free hotel meal
609817,Price-Sensitive Explorers,Exclusive discounts
609838,Frequent Planners,Free checked bag
609868,Price-Sensitive Explorers,Exclusive discounts
610144,Price-Sensitive Explorers,Exclusive discounts
610226,Price-Sensitive Explorers,Exclusive discounts
610280,High-Value Travelers,Free hotel meal
610294,High-Value Travelers,Free hotel meal
610306,Price-Sensitive Explorers,Exclusive discounts
610338,Frequent Planners,Free checked bag
610395,Price-Sensitive Explorers,Exclusive discounts
610474,Price-Sensitive Explorers,Exclusive discounts
610482,Price-Sensitive Explorers,Exclusive discounts
610492,Frequent Planners,Free checked bag
610530,Price-Sensitive Explorers,Exclusive discounts
610670,Price-Sensitive Explorers,Exclusive discounts
610763,Hesitant Explorers,No cancellation fees
610793,Price-Sensitive Explorers,Exclusive discounts
610806,Price-Sensitive Explorers,Exclusive discounts
610905,Price-Sensitive Explorers,Exclusive discounts
610909,Price-Sensitive Explorers,Exclusive discounts
611031,Price-Sensitive Explorers,Exclusive discounts
611065,Price-Sensitive Explorers,Exclusive discounts
611087,High-Value Travelers,Free hotel meal
